client_id,round,avg_train_loss,avg_foreground_dice,training_time,delta_norm,loss_before,loss_after
5825820097719465134,1,1.5047044478245635,0.42193149881181763,2248.7495901584625,0.0,1.7034381236603011,1.2996451525545831
5825820097719465134,2,1.4242467669879688,0.45896146370050234,1585.0248250961304,0.0,1.9935819705327351,1.3174349104656893
2808251389268752614,1,1.5310267682548042,0.21338490474348268,1977.1904380321503,0.0,1.7045446236928303,1.4986985986297194
2808251389268752614,2,1.4502956162799487,0.5869720120360886,1409.931324005127,0.0,1.9931485192342238,1.2376660582694141
11511523997594960034,1,1.5210498134295145,0.28633361803367735,2091.228942155838,0.0,1.703252907594045,1.3931490123271941
11511523997594960034,2,1.4002337967449765,0.5854596306144455,1646.9714860916138,0.0,1.9932864139664848,1.1740802616443273
9993456888784641436,1,1.5871011172190752,0.05086937326414493,1816.601098060608,0.0,1.7031952591225652,1.6667064522752668
617819306881208733,2,1.544958484172821,0.3791143737112483,780.1602900028229,0.0,1.993474155664444,1.5052569776773452
