client_id,round,avg_train_loss,avg_foreground_dice,training_time,delta_norm,loss_before,loss_after
2275495433175206961,1,1.6709295241337903,0.09583395105136945,1013.860072851181,0.0,1.702475057457978,1.802947869840658
12198443415938012071,1,1.5746476523803943,0.13283117325901952,1975.9359991550446,0.0,1.6991531198674983,1.5015619695186615
12198443415938012071,2,1.4503581767732447,0.5718563617479921,2101.9446852207184,0.0,1.9876661083915017,1.1647925259489003
10068243577280761418,1,1.59534749540232,0.34142950365987,1835.1141481399536,0.0,1.7001529032901181,1.453003241854199
10068243577280761418,2,1.5000145192499514,0.5731702141555739,1836.7044818401337,0.0,1.9875726357654289,1.2926275454185627
3655175360662840244,1,1.6421872232018448,0.1251626714214983,1408.3484988212585,0.0,1.700418456298549,1.6359895060702068
3655175360662840244,2,1.4818379056864772,0.44563647402429035,1936.8987591266632,0.0,1.9875541586300423,1.3023648714197094
11515037494210352677,2,1.58090495226676,0.3779818147420883,1134.2803902626038,0.0,1.9883191585540771,1.524758449771948
